marker_index	num_CpG_sites	sites_methylation_status
374	6	000000
374	6	000000
374	3	000
374	6	111111
374	6	111111
374	6	111111
374	6	011010
374	5	01111
374	5	01111
374	5	11111
374	5	11110
374	5	11111
375	3	010
375	4	1111
375	5	11111
375	5	11111
375	3	111
375	3	111
375	3	111
375	5	11111
375	7	1111111
375	8	11111111
375	7	1111111
375	7	1111111
375	6	111111
375	3	111
376	3	000
376	3	000
376	3	000
376	7	0000000
376	13	0000000000000
376	14	00000000000000
376	10	0000000000
376	15	000000000000000
376	16	0000000000000000
376	6	000000
377	6	111011
377	8	11111111
377	8	11111111
377	7	1111111
377	9	111111111
378	3	000
378	6	111111
378	7	1111111
378	7	1111111
378	4	1111
379	2	11
379	7	0111111
379	8	01111111
379	7	1111011
379	5	00000
379	6	111111
379	5	00000
379	8	11110111
379	4	0000
380	10	1111111111
380	10	1111111111
380	10	1111111111
380	6	101111
380	6	101111
380	8	00110000
380	6	000000
380	6	111110
380	3	000
381	3	111
381	3	111
381	3	111
382	8	11111111
382	6	111111
382	6	111111
382	4	1101
382	7	0011011
382	5	11111
382	5	11111
382	5	11111
382	4	1011
383	5	11111
383	5	11111
383	6	111111
383	6	111111
383	6	111111
383	7	1111111
383	7	1111111
383	5	11111
383	6	111111
383	4	1111
383	4	1111
384	6	111110
384	4	1111
384	4	0111
384	4	1110
384	3	110
384	3	110
384	3	000
384	4	0111
384	5	11101
384	9	101111111
384	9	111111111
384	8	11101111
384	6	010010
385	4	1111
385	4	1111
385	4	1111
385	4	1111
386	16	0000000000000000
386	4	1111
386	3	111
386	3	011
386	3	111
386	7	1111111
386	6	001111
386	4	0111
387	3	111
387	5	11111
387	8	11101111
387	8	01111111
388	2	00
388	2	00
388	2	00
388	2	00
388	2	00
388	4	1111
388	4	0001
388	4	1101
388	7	1101111
388	7	1111111
388	7	1111111
388	5	11110
388	7	1111111
388	5	11111
388	6	111111
388	7	1111110
388	6	111111
388	6	111111
388	4	1111
389	3	000
389	6	000000
389	8	00000000
389	11	00000000000
389	8	00000000
389	11	00000000000
389	11	00000000000
389	8	00000010
389	9	000000000
389	8	00000000
389	7	0000000
389	6	110000
389	7	0000000
389	5	00000
389	5	00000
389	3	001
390	10	1111000000
390	4	1111
390	6	111111
391	3	111
391	3	011
391	5	01100
391	6	011111
391	6	000000
391	4	0111
392	14	00000000000010
392	16	0000000000000000
392	15	000000000000000
392	10	0000000000
392	9	000000000
393	2	00
393	9	000000000
393	8	11111111
393	7	1111111
393	7	1111111
393	4	1110
394	1	0
394	5	00000
394	5	00000
394	6	000000
394	3	000
394	9	000000000
394	8	01000000
394	4	0000
395	1	1
395	1	1
395	6	111111
395	6	111111
395	4	1111
395	6	111110
395	6	110111
395	7	1111111
395	6	111111
395	6	111111
395	5	11110
395	4	1111
395	4	1111
396	4	1111
396	5	11111
396	6	111111
396	4	1111
397	3	111
397	3	000
397	4	0111
397	4	1101
397	4	0000
397	5	11111
397	4	0110
398	3	000
398	5	11111
398	6	111111
398	5	00000
398	3	111
399	3	000
399	3	000
399	6	000000
399	7	0000000
399	6	000000
399	6	000000
399	4	1110
399	6	000000
399	7	0000000
399	7	1011111
399	11	01110000000
399	11	00000000000
399	10	0000000000
399	11	11000000000
399	12	000000000000
399	4	0000
399	4	0000
399	3	000
399	3	000
399	3	000
399	3	000
399	3	000
399	3	000
400	2	00
400	2	00
400	2	00
400	9	000000000
400	10	0000000000
400	9	000000000
400	9	101110110
400	11	00000000000
400	9	000000000
400	7	0000000
401	2	00
401	11	00000000000
401	7	1100000
401	5	00000
402	5	01111
402	6	111111
402	6	101110
402	3	111
402	3	111
402	3	111
402	3	111
402	3	111
402	5	01000
402	4	1111
402	4	1111
402	9	111101111
402	7	0000100
402	4	0000
402	7	1111111
402	7	0000100
402	7	1111111
403	3	000
403	5	00000
403	11	00000000000
403	9	001000000
403	8	00000000
403	8	00010000
403	8	00000000
403	6	000000
403	5	00000
403	5	00000
404	1	0
404	7	1111000
404	3	010
404	12	000000000000
404	11	00000000000
404	11	00000000000
404	9	000000000
404	11	00000000000
404	7	0000000
404	9	000000000
405	7	0000000
405	7	1000000
405	6	000000
405	11	11110011110
405	11	11110011110
405	14	10000000000000
405	9	000000000
405	5	00000
405	8	00000000
405	4	0011
405	3	011
406	3	111
406	3	101
406	3	111
408	4	1111
408	5	11111
408	4	1111
408	3	111
408	3	111
408	3	111
408	4	1111
408	4	1111
408	4	1111
409	12	000000000010
409	14	01000000000000
409	12	000000000000
409	8	00000000
409	9	000010011
409	10	0000000000
409	4	0000
410	4	1101
410	3	000
410	3	111
410	3	011
411	1	1
411	7	0111101
411	6	111101
411	6	111110
411	6	111101
411	4	0000
411	3	000
411	3	011
411	3	011
411	3	111
411	3	111
412	3	101
413	4	1111
413	3	111
413	4	1111
413	3	111
413	3	110
413	3	111
413	3	111
413	3	111
414	3	111
415	4	1111
415	4	1111
415	4	1111
415	4	1110
415	6	111111
415	3	111
415	3	111
415	3	000
416	3	111
416	3	111
416	3	011
417	3	111
417	3	111
417	3	111
417	3	111
417	4	1111
417	4	1111
417	3	111
417	6	111111
417	4	1111
417	3	000
418	4	1111
418	4	1011
418	4	1011
418	3	111
418	3	111
418	3	111
418	3	111
418	4	1111
418	3	100
418	3	111
418	3	000
418	3	000
419	5	11111
419	5	11111
419	7	1111111
419	3	111
419	3	011
420	4	1111
420	4	1111
420	3	000
420	8	11011100
420	8	11111111
420	4	1111
420	3	000
420	5	11111
420	3	000
421	1	1
421	1	1
421	8	11111111
421	8	11111111
421	9	111111111
421	5	00000
422	3	000
422	8	00010000
422	9	000000000
422	13	0000000000000
423	7	1100111
423	4	1111
423	6	111111
423	6	100111
423	6	111101
423	4	1111
423	4	0111
423	3	110
423	3	111
423	4	1111
425	6	111111
425	7	1110111
425	3	000
425	13	1111111110011
425	13	1111111111111
425	14	11111111111111
425	12	111100111111
425	9	000101101
425	10	1110111111
425	3	111
425	7	1111111
425	7	1111110
425	6	111111
425	7	1111011
426	4	0111
426	3	000
426	4	1110
426	3	111
427	5	00000
427	5	11111
427	6	111111
427	6	111111
427	8	11111111
428	9	111111111
428	9	111111111
428	9	111101111
429	7	1111111
429	3	111
430	2	11
430	4	1111
430	7	1111111
430	3	000
430	3	111
431	4	0000
431	3	000
431	3	000
431	3	000
431	3	000
431	7	1000001
431	6	111111
431	9	000001000
431	8	00000000
431	8	11101000
431	4	1000
431	5	00000
431	5	00000
431	5	01000
431	3	000
432	4	0010
432	3	000
432	4	1100
432	5	11010
432	6	010000
432	5	01111
432	6	010111
432	3	000
433	3	111
433	6	000000
433	5	00000
433	5	00000
433	4	1110
433	4	0000
433	6	000000
433	4	0000
434	7	0000000
434	6	000000
434	4	0000
434	11	00000100000
434	7	0000000
435	1	0
435	1	0
435	5	10000
435	8	00000000
435	9	111111111
436	8	01111111
436	12	000000000000
436	7	0110000
436	6	000000
437	4	0100
437	4	1111
437	5	00000
437	3	000
437	3	111
437	3	000
437	3	000
438	3	111
438	3	111
438	4	0110
438	3	110
438	3	001
439	1	1
439	1	1
439	1	1
439	6	111111
439	5	11100
439	5	11111
439	4	1111
439	6	111111
439	6	111111
439	5	11111
439	4	1111
440	1	0
440	7	1111111
440	8	11111101
440	5	01110
440	10	1111111111
440	7	1000000
440	9	000000000
440	11	11111111101
441	3	000
441	6	011011
441	7	1111111
441	5	00000
441	3	000
441	3	111
441	5	10111
441	6	011101
442	3	111
442	5	11111
442	5	11111
443	4	0011
443	4	0000
443	4	0110
443	5	01110
443	5	11011
443	5	01111
443	3	001
443	5	11111
443	3	111
443	3	111
443	3	111
444	10	0000000000
444	10	0000000000
444	10	1111111111
444	8	11111111
445	3	101
445	3	111
445	3	001
445	7	0111111
445	6	000000
445	5	11111
445	3	101
446	8	11111111
446	8	11111111
446	4	0000
446	7	1111111
446	5	11111
446	6	111111
446	6	111111
446	7	1110111
446	5	00000
446	8	11101111
447	10	1111111111
447	10	1111111111
448	4	1111
448	6	111111
448	7	1111111
448	7	1111111
448	5	11111
449	3	111
449	9	111111111
449	9	111111111
449	6	111101
449	8	11110111
449	7	1111111
450	8	10111111
451	2	11
451	2	11
451	8	11111000
451	8	11111111
451	8	11110001
451	7	1111111
451	6	111110
451	7	1111100
451	4	1111
451	4	1111
451	5	11111
451	3	111
451	4	1111
451	4	1101
451	3	011
451	4	0111
451	5	11111
451	4	0000
451	3	111
452	3	111
452	7	1111111
452	9	111111111
452	9	111111111
452	9	111111111
452	9	111111111
453	7	1111111
453	5	00000
453	6	111111
453	6	111111
453	6	111111
453	7	1101111
453	7	1111111
453	8	11111110
453	7	1111111
453	6	111110
453	4	0000
453	6	111110
454	1	1
454	1	1
454	1	1
454	5	11111
454	3	111
454	3	111
454	5	11111
454	5	01111
454	5	11111
454	5	11110
454	3	111
454	4	1111
454	4	1111
454	4	1111
454	4	1111
455	6	111111
455	5	00000
455	3	111
455	3	111
456	6	111000
456	6	111000
456	4	0111
457	1	1
457	1	1
457	4	1111
457	3	000
457	6	111111
457	3	001
457	5	00101
457	5	11101
457	4	1011
457	3	111
457	3	001
458	8	11111111
458	4	0000
458	4	1100
458	4	1111
458	4	1111
459	5	11111
459	4	1111
459	5	11111
459	3	111
459	5	00000
460	3	111
460	5	01011
460	3	000
460	3	011
460	5	01111
460	6	011111
460	6	011111
460	6	010111
460	5	11110
460	3	011
460	4	1100
460	3	111
460	3	011
460	4	1110
460	5	11110
461	6	110011
461	6	111010
461	6	111101
461	6	111101
461	5	10100
461	5	11111
461	6	110111
461	4	1011
461	4	1010
461	4	1111
462	3	000
462	5	11011
462	5	11111
462	3	101
463	1	0
463	1	0
463	1	0
463	6	111101
463	4	0000
463	3	000
463	5	11111
463	4	1101
463	3	000
463	5	11111
464	5	00000
464	9	111111110
464	12	111111110000
465	5	11111
465	5	11111
465	6	111111
465	7	1111111
465	5	11111
465	4	1111
465	6	111110
465	7	1111101
466	4	1101
466	6	111111
466	8	01111111
466	3	000
466	4	0000
467	6	011111
467	6	100101
467	6	101111
467	6	100101
467	6	110111
467	7	1011101
467	4	1011
467	4	1011
467	5	11111
468	2	00
468	5	11111
468	7	1111111
468	7	1111011
468	6	110111
468	5	11110
468	4	0111
469	1	1
469	5	11111
469	4	1101
469	3	000
469	5	11100
469	7	1110011
469	7	1111100
470	1	1
470	1	1
470	1	1
470	10	1110110111
470	10	0111111111
470	8	10000000
470	6	111110
470	4	1011
470	4	1011
470	3	111
471	2	11
471	4	0010
471	8	00000000
471	10	1111111101
471	3	111
472	5	11100
472	4	1111
472	3	100
472	3	000
472	4	1111
473	3	111
473	4	1111
473	3	111
473	4	1111
473	4	1111
473	3	111
473	3	111
473	4	1111
473	4	1111
474	13	1111111111111
474	9	111111110
474	7	1111111
474	8	11111111
474	5	00000
474	7	1111111
475	4	1111
475	4	1111
475	3	111
475	7	1111111
475	6	000000
475	7	1111111
476	4	1011
476	4	1011
476	3	111
476	3	000
476	3	000
476	5	00000
476	6	111110
476	6	111110
476	6	111111
476	3	110
476	3	110
477	3	111
477	3	111
477	3	111
477	6	111111
477	5	11111
477	5	11111
477	5	11111
477	6	111111
477	9	111111111
477	7	1011111
477	6	111111
477	5	01001
477	6	111111
477	6	111101
477	3	101
478	2	11
478	2	11
478	2	11
478	3	111
478	4	1111
478	6	111111
479	4	1111
479	4	1111
479	3	111
479	3	111
479	5	11111
479	6	101111
479	5	11111
479	6	011110
480	5	11111
480	6	111111
480	8	11011111
480	8	01111111
480	7	1101111
480	7	1111111
480	5	11111
480	5	00110
480	3	110
480	3	011
481	10	0111111111
481	12	100111101010
481	4	0000
481	5	11110
482	3	111
482	3	111
482	11	11111111111
482	6	011101
482	5	01111
482	3	111
482	4	1111
482	5	11111
482	6	111101
482	6	111101
482	6	111111
482	5	00000
482	6	000000
482	11	01111111111
483	5	11111
484	2	11
484	2	11
484	3	111
484	3	101
484	5	10111
484	6	111111
484	3	000
484	8	11111111
484	10	1111111111
484	7	1111111
484	8	11111011
484	6	110111
485	5	11101
485	5	11111
485	5	01000
485	5	10111
485	4	1111
485	7	1111111
485	7	1000111
485	6	111111
485	6	111111
486	4	1101
486	7	1111111
486	5	00000
486	5	10111
486	6	011111
486	3	011
487	4	1001
487	8	00111111
487	7	1111111
487	5	11011
487	5	10101
487	6	111101
487	3	101
487	3	101
488	3	000
488	10	1111000101
488	10	1110001011
488	6	110000
488	5	00000
489	3	111
489	10	1111011111
489	3	111
489	3	111
490	8	11111111
490	7	1111111
490	5	10111
490	7	0000000
490	9	111110111
490	4	1111
490	4	1111
491	11	11111111111
491	11	11111111111
491	11	11111111111
491	11	11111011111
491	7	1111111
491	8	11110111
491	6	110111
491	3	111
491	3	111
491	3	111
491	3	000
492	2	11
492	2	11
492	2	11
492	6	000000
492	3	000
492	3	111
492	6	111110
492	5	11111
492	3	111
492	3	101
493	3	111
493	6	111010
493	5	11010
493	7	1111111
493	5	00000
493	9	111111111
493	8	11111111
493	7	1111111
493	5	11111
494	3	011
494	3	011
494	3	111
494	3	111
494	3	110
494	4	1111
494	4	1111
494	6	111111
494	3	111
494	4	1111
494	3	111
494	3	011
494	3	011
495	9	111111111
495	8	11111111
496	3	111
496	4	1111
496	5	11011
496	6	010111
496	6	111111
496	5	11111
496	4	1111
496	3	111
496	3	111
496	3	111
497	1	1
497	3	000
497	3	000
497	4	1111
497	4	1111
497	4	1111
497	3	000
497	3	011
498	4	1111
498	10	0111011111
498	10	0011111111
498	6	111111
498	10	1111111111
498	6	111111
498	3	110
499	5	11011
499	4	1011
499	4	1111
499	5	11111
499	6	011111
499	4	1111
499	4	0111
499	5	11111
499	4	1111
499	5	11111
499	5	11111
499	5	11011
499	3	111
499	4	1111
499	5	11111
499	5	11111
499	5	11111
499	4	0000
499	4	0000
500	5	11111
500	4	1111
500	4	1110
500	4	1110
500	4	1110
500	4	1110
500	3	000
500	4	1101
500	5	11011
500	4	1000
500	9	011111011
500	8	11111011
501	1	1
501	5	11111
501	5	11111
501	4	1111
501	5	11111
501	4	1110
501	4	1110
501	5	11111
502	3	001
502	7	1011111
502	7	1011111
502	7	1111111
502	5	11111
502	5	11111
503	4	1011
503	6	111111
503	10	1111111111
503	11	11111111111
503	8	01111111
504	5	11111
504	10	1111111111
504	9	111111111
504	5	00000
504	9	111111111
504	7	1111110
504	5	11111
505	6	111111
505	3	000
505	5	11111
505	6	011111
505	5	11110
505	6	111111
506	3	000
506	3	000
506	3	000
506	3	000
506	3	000
506	3	000
506	3	000
506	11	00111010000
506	8	01000000
507	9	000000000
507	8	00000000
507	4	0000
507	3	000
507	9	000101010
507	7	1010100
508	10	0001110100
508	11	00000000000
508	3	000
508	3	001
508	4	0001
508	5	11011
508	4	1110
509	3	000
510	7	0000000
510	7	0000000
510	7	0000000
510	6	000000
510	5	00000
510	7	0000001
510	6	000000
510	6	000000
510	6	000000
510	4	0000
511	7	0000000
511	8	00000000
511	7	0000000
511	7	0000000
511	4	0000
512	5	10000
512	5	10000
512	4	0000
512	9	000000000
512	7	0000000
512	7	0000000
512	7	0000000
513	7	1111111
513	6	000000
513	3	001
513	3	000
513	5	00000
513	12	000000000000
513	6	110001
514	15	000000000010000
514	8	00000000
514	6	000000
514	6	000000
514	5	00001
514	4	0000
514	3	000
515	4	0000
515	5	10000
515	4	1111
515	4	1101
515	4	0000
515	4	0000
515	3	100
516	6	111111
516	6	111111
516	6	111111
516	4	1111
516	5	11111
516	5	10111
516	6	111111
516	6	111111
516	3	111
516	3	111
516	3	011
517	5	11101
518	3	011
518	6	111111
518	6	111111
518	6	011111
518	7	1111111
518	5	10111
518	3	111
519	7	0011111
519	7	0011111
519	9	101010000
519	5	10000
519	14	00000000000000
519	15	000000000000000
520	1	1
520	3	111
520	6	000000
520	9	111111111
520	9	110011111
520	5	00000
520	3	111
520	4	1111
520	3	111
520	3	111
520	5	11111
521	6	111111
521	8	11111111
521	6	000000
521	3	111
522	4	1111
522	4	1111
522	5	11100
523	9	111111111
523	7	0000000
524	1	1
524	1	1
524	4	0000
524	6	111111
524	4	1111
524	4	1111
524	3	111
524	3	101
525	6	111111
525	5	00000
525	5	11111
526	1	0
526	6	111111
526	4	0000
526	7	1111111
526	8	11111111
526	5	11111
526	6	111011
526	7	0111111
527	11	01111111111
527	11	11011010011
527	11	11111111100
527	8	11111111
527	9	001111100
527	4	1011
527	6	101111
527	8	00011111
527	7	1111111
527	9	111011101
527	7	1101111
528	1	1
528	1	1
528	1	1
528	8	11111111
528	7	1111111
528	7	1111111
528	7	1111111
528	5	00000
528	5	11111
529	6	111111
529	6	011101
529	3	111
529	5	00000
529	8	01110111
529	10	1110010011
529	7	1111111
530	5	01111
530	5	11011
530	7	1001110
530	8	11111111
530	8	11110111
530	7	1101111
530	7	1111111
530	4	0000
530	6	101111
530	3	111
530	5	01111
530	7	0001111
530	7	1101011
530	6	101011
530	4	0011
531	3	111
531	3	111
531	5	11111
531	5	10111
531	5	11111
531	5	11101
531	5	11111
531	4	1111
531	4	1111
532	1	1
532	1	1
532	7	1111111
532	7	1110111
532	8	11101111
532	8	11111111
532	6	111111
532	3	111
532	7	1111111
532	12	101111111111
532	9	111111111
532	12	101111111111
532	10	1111111111
532	7	1111110
532	6	011111
532	3	111
532	3	000
533	14	11111111111111
533	14	11111111111111
533	7	1111111
533	6	111111
533	5	11111
533	5	11111
533	5	11111
533	5	11111
533	3	111
533	4	1111
533	3	111
533	5	11111
533	5	11111
533	4	1111
534	8	11111101
534	9	001011111
534	10	1111111111
534	8	00000000
535	2	00
535	2	00
535	4	1111
535	4	1111
535	7	1111111
535	3	111
536	11	00000000000
536	5	00000
536	15	000000000000000
536	10	0000000000
536	10	0000000000
537	3	111
537	4	1111
537	4	0000
537	3	000
538	3	010
538	4	0100
538	4	1111
538	3	000
538	4	0000
538	9	001000000
538	9	011000110
538	12	000000001000
538	12	000000001000
538	14	11000001000000
538	16	1000000000010000
538	15	000000000000000
538	13	0000000000000
539	3	010
540	8	00000000
540	5	00000
540	4	0000
541	12	000000000000
541	12	000000000000
541	6	111111
542	4	0000
542	7	0000000
542	8	00000000
542	6	010000
542	7	0100000
542	3	000
542	3	000
542	4	0100
542	4	0000
542	4	0000
542	7	0000000
542	9	000000000
542	9	000000000
542	13	0000000000000
543	2	11
543	2	11
543	6	000000
543	9	000000000
544	11	00000000000
544	13	0000000000000
546	6	111111
546	5	11111
546	4	1110
546	4	1100
546	4	1111
546	4	1101
546	3	001
548	3	000
548	3	000
548	3	000
548	5	11111
548	9	111111111
548	8	11111111
548	7	1111111
548	4	1111
548	4	1000
548	3	111
549	1	1
549	1	1
549	9	000000000
549	10	1101111000
549	5	01101
550	3	111
550	3	111
551	6	110001
551	8	10001111
551	6	000000
551	8	11111111
552	3	111
552	3	101
552	4	1110
552	3	101
552	6	111111
552	5	11111
552	3	000
552	4	1111
552	6	111111
553	7	1110111
553	7	1110111
553	7	1110111
553	7	1110111
553	7	1110111
553	7	1110111
553	3	111
553	4	1100
553	6	111111
553	4	1111
553	3	000
553	4	1111
553	4	1111
553	4	1111
554	1	1
554	4	1111
554	3	111
554	8	11100111
554	3	000
554	9	011110000
554	9	111111101
554	9	111111111
554	10	1111111011
554	11	01111000001
554	9	111111111
554	8	11111111
555	3	111
555	6	111111
555	5	11111
555	4	1111
555	4	1100
556	4	0110
556	5	01101
556	4	1111
556	3	111
556	3	011
556	6	111110
556	6	111110
556	6	111100
557	6	111111
557	7	0111111
557	4	1111
557	6	111111
557	5	11111
557	5	11011
557	3	010
558	4	1111
558	8	10111111
558	10	1011111111
559	1	1
559	3	111
559	6	011010
559	5	11110
559	5	11111
559	8	11011010
559	9	111111111
559	8	11111111
559	8	11111111
559	7	1111101
559	7	1111111
559	6	110111
559	6	111111
559	4	1111
559	3	100
559	3	110
559	3	110
560	3	111
560	3	101
560	3	101
560	3	011
560	4	1111
560	6	111101
560	7	1101111
560	6	111100
560	3	000
560	3	010
561	1	0
561	1	0
561	5	11111
561	5	11111
561	5	11111
561	3	111
561	8	11111111
561	8	11111111
561	8	11111111
561	3	111
562	4	0011
562	3	111
562	4	0111
562	4	0111
562	7	1111111
562	8	11111111
562	7	1111111
562	8	11111111
562	8	11111010
562	10	1111010011
562	7	1011011
562	4	1000
562	3	000
563	1	0
563	7	1111111
563	7	1111110
563	8	11111111
563	8	11111010
563	5	00000
563	8	11010111
563	3	111
564	5	01011
564	4	0111
564	4	0011
564	3	011
564	3	111
564	5	11011
564	5	11111
564	7	1111111
564	5	11111
564	6	111111
564	7	1111111
564	6	111111
564	6	111101
565	5	00000
565	4	1110
565	4	1111
565	3	111
565	3	111
565	6	111111
565	8	11111111
565	8	11111111
565	9	111111111
565	8	11111111
565	4	1111
565	4	1111
566	4	1111
566	4	1111
566	5	11111
566	6	111111
566	3	111
566	6	111111
566	5	11111
566	5	11110
567	6	111111
567	9	111011111
567	6	111110
567	3	110
568	1	1
568	5	11111
568	5	11111
568	5	11111
568	6	111111
568	8	01111111
568	5	11110
568	4	1011
568	4	1111
568	4	1111
568	4	1111
568	3	000
568	3	111
568	3	111
568	3	101
569	7	0000111
569	6	111111
569	3	111
569	3	110
570	4	0111
570	4	0000
570	8	11111111
570	8	11111111
570	4	0000
570	7	1111111
570	9	101111111
570	8	11111111
570	9	111111111
571	6	111111
571	6	111111
571	6	101111
571	4	1111
572	3	111
572	3	111
572	5	11110
572	3	101
572	4	1101
572	4	1101
573	6	111101
573	8	11111111
573	9	111111011
573	7	1111111
573	5	11111
574	7	1101111
574	7	1111111
574	5	11111
574	6	000000
574	3	000
574	3	000
574	4	1111
575	8	11111111
575	9	111111111
575	8	11111111
575	5	01111
575	4	1111
575	7	1111111
575	6	111111
575	4	0001
576	7	1111111
576	5	01111
577	3	111
577	3	111
577	8	11111111
577	8	11111111
577	8	11111111
577	4	0000
577	7	1111111
577	6	111111
577	6	000000
577	7	1111111
577	6	111111
577	4	0000
577	5	00000
577	4	0011
577	8	01111011
577	4	0111
577	3	101
577	4	0111
577	3	000
577	4	0000
578	5	01111
578	6	011111
578	8	11111111
578	8	11010111
578	8	11111111
578	10	1111111111
578	8	11111111
578	7	1111111
578	6	101111
578	5	11111
578	6	101111
578	6	111101
578	6	111111
578	5	11101
579	4	1111
579	4	1111
579	4	1111
579	4	1110
579	5	11111
579	4	1110
579	3	111
579	3	111
580	7	1111111
580	6	000000
580	6	000110
580	6	000000
580	3	111
580	4	1111
580	3	111
580	3	111
580	6	111111
580	6	111111
580	4	1111
580	8	11111111
580	5	11111
580	4	1111
580	3	111
581	3	000
581	3	000
581	5	11110
581	5	11110
581	3	110
581	3	111
581	4	1111
582	3	000
582	5	00000
582	7	1111110
582	7	1111111
582	4	1111
582	7	0000000
583	5	01111
583	4	1111
583	5	11101
583	6	011111
583	4	1111
583	5	11111
583	4	1101
583	3	000
583	6	111100
583	6	110111
584	8	11111101
584	7	1111111
584	3	111
584	4	1011
584	6	111111
585	6	111111
585	8	11111110
585	5	11111
585	5	11111
585	4	0111
585	4	0111
585	4	1111
585	3	111
585	6	111111
585	3	111
586	2	11
586	2	11
586	6	111111
586	6	011011
586	6	111111
586	7	1111111
586	6	111111
586	7	1111111
586	5	11111
586	3	111
586	5	11111
586	3	111
587	4	0000
587	5	11111
587	4	0111
588	5	11111
588	5	01111
588	5	11110
588	4	1101
588	3	111
588	3	011
588	3	111
588	4	1110
588	3	100
589	5	11111
589	6	111111
589	4	0000
589	5	11111
589	6	111111
589	6	111111
589	6	110101
589	6	111011
589	5	11111
589	5	11011
590	1	1
590	1	1
590	5	10111
590	5	01011
590	3	101
590	3	011
590	3	011
590	3	101
590	3	111
590	4	1111
590	5	11111
590	4	1111
590	3	111
591	1	0
591	4	1111
591	3	111
591	3	111
591	4	1111
592	5	11111
592	5	10011
592	7	1111111
592	5	11111
592	4	1111
592	5	11111
593	6	111111
594	3	111
594	3	111
594	8	11111111
594	7	1111101
594	7	1111111
594	8	11111111
594	7	1111111
594	6	111010
594	4	0000
594	4	1010
595	6	111001
595	7	0111111
595	7	1111011
596	7	1111111
596	5	11110
596	6	110000
596	4	0000
597	4	0000
597	4	0000
597	4	0000
597	4	0000
597	7	1111111
597	4	1111
597	4	1111
597	8	11111111
597	6	000000
598	6	000000
598	6	000000
598	5	11101
598	6	111110
598	7	1111101
598	6	111011
598	6	111011
598	5	11011
598	4	0011
598	3	111
599	9	000000000
599	5	11111
599	5	11111
599	5	11101
600	4	1101
600	6	110111
600	4	0111
600	3	111
600	3	011
600	4	1111
600	3	111
600	7	1111111
600	5	00000
600	6	111011
600	3	111
600	4	1111
600	3	101
600	3	111
600	3	111
600	3	111
601	3	000
601	3	111
601	3	101
601	7	1001111
601	4	0000
602	4	1111
602	5	11111
602	4	0000
602	6	111111
602	8	11111111
602	4	0000
603	1	1
603	1	1
603	6	111111
604	2	11
604	2	11
604	2	11
604	2	11
604	8	11110111
604	8	11111111
604	4	1110
605	6	000000
605	10	1111101111
605	9	011110010
605	7	1111101
605	4	1111
605	4	0000
606	5	00000
606	3	111
606	6	111111
606	9	111111111
606	5	00000
606	9	111111111
606	4	0000
606	3	000
606	12	111111111111
606	9	111111111
606	9	111111111
606	5	11100
606	8	01011000
607	4	0000
607	7	1111101
607	6	111101
607	6	111101
607	7	1110111
607	6	111011
607	7	1011111
607	8	11111011
607	8	11111111
607	5	10111
608	11	11111111111
608	7	0110111
608	7	0110111
609	7	0000000
609	7	0000000
609	6	111111
609	9	111111111
609	3	101
609	3	101
609	3	011
610	3	011
610	7	1111101
610	8	00000000
610	7	0001100
611	1	0
611	6	111111
611	9	111111111
611	10	1111111111
611	10	1111111111
611	11	11111111111
611	6	111110
611	3	111
611	4	1110
611	3	110
611	5	11011
611	3	110
611	4	1011
612	7	1110111
612	8	11111111
612	9	111100111
612	8	11111111
612	6	111111
612	4	1111
612	4	1111
612	3	111
613	1	1
613	5	11111
613	4	0000
613	3	000
613	3	111
613	3	111
613	4	0000
614	6	111111
614	7	1111111
614	7	1111110
614	7	1111111
614	4	1111
614	9	111111111
614	7	0000000
614	8	11111111
614	7	1111111
615	2	11
615	4	0000
615	5	11111
615	7	1111111
615	5	11111
615	5	11111
615	4	1110
616	5	11111
616	7	1111111
616	8	11111111
616	6	111111
616	9	111101111
616	7	1101111
616	6	111111
616	4	1011
617	5	11111
617	4	1111
617	6	111111
617	5	11111
617	4	0000
618	1	1
618	6	101111
618	9	111111111
618	8	11111111
618	8	11111111
618	8	11011111
618	6	111111
618	5	00101
618	5	11111
618	4	1111
618	3	111
619	4	1111
619	4	1111
619	4	1111
619	4	1111
619	4	1111
619	4	0111
619	5	10111
619	5	11110
619	4	1111
619	5	11111
619	5	11111
619	4	1111
619	4	1111
621	3	111
621	8	11111111
621	6	111111
621	4	1111
621	4	1111
621	7	1111111
621	5	01111
621	5	01010
621	5	11011
622	3	000
622	3	001
622	3	000
622	3	000
622	4	1111
622	4	1111
622	3	111
622	3	111
623	7	1111111
623	8	11111110
623	10	1111111111
623	4	0000
623	5	11111
623	4	1011
623	4	1111
623	3	111
623	5	11111
623	3	111
624	5	11111
624	5	11111
624	6	111111
624	5	11011
625	1	0
625	1	0
625	1	0
625	1	0
625	4	1011
625	4	1011
625	4	1101
625	5	11111
625	5	11111
625	4	0000
626	5	01111
626	5	00111
626	5	01100
626	4	1100
626	3	101
626	6	111111
626	3	111
626	3	111
627	5	00011
627	3	001
627	8	11111111
627	7	1111111
627	5	11111
627	5	11111
627	5	11111
628	1	0
628	1	0
628	1	0
628	1	0
628	3	000
628	4	1111
628	4	1111
628	6	101110
628	5	11111
629	3	111
629	3	111
629	3	111
629	3	011
629	4	1111
629	4	1111
629	4	1111
629	6	111111
629	6	111111
629	4	0000
629	4	1111
629	4	1111
629	5	11110
629	5	11111
629	5	11111
